iter	Passed	Remaining
1731	2469	6086
1732	2471	6084
1733	2472	6082
1734	2473	6081
1735	2475	6079
1736	2476	6077
1737	2477	6075
1738	2478	6074
1739	2480	6072
1740	2481	6070
1741	2482	6068
1742	2484	6067
1743	2485	6065
1744	2486	6063
1745	2488	6061
1746	2489	6060
1747	2490	6058
1748	2491	6056
1749	2492	6054
1750	2494	6052
1751	2495	6050
1752	2496	6048
1753	2497	6046
1754	2499	6044
1755	2500	6042
1756	2501	6041
1757	2502	6039
1758	2504	6037
1759	2505	6035
1760	2506	6033
1761	2507	6031
1762	2508	6029
1763	2510	6028
1764	2511	6026
1765	2513	6024
1766	2514	6023
1767	2515	6021
1768	2516	6019
1769	2518	6017
1770	2519	6015
1771	2520	6014
1772	2521	6012
1773	2523	6010
1774	2524	6008
1775	2525	6006
1776	2526	6004
1777	2528	6003
1778	2529	6001
1779	2530	5999
1780	2531	5997
1781	2532	5995
1782	2534	5993
1783	2535	5991
1784	2536	5990
1785	2537	5987
1786	2539	5986
1787	2540	5984
1788	2541	5982
1789	2542	5980
1790	2544	5979
1791	2545	5977
1792	2546	5975
1793	2548	5973
1794	2549	5972
1795	2550	5970
1796	2551	5968
1797	2552	5966
1798	2554	5964
1799	2555	5962
1800	2556	5960
1801	2557	5959
1802	2559	5957
1803	2560	5955
1804	2561	5953
1805	2563	5952
1806	2564	5950
1807	2565	5948
1808	2566	5946
1809	2568	5944
1810	2569	5943
1811	2570	5941
1812	2571	5939
1813	2572	5937
1814	2574	5935
1815	2575	5933
1816	2576	5932
1817	2577	5930
1818	2579	5928
1819	2580	5926
1820	2581	5924
1821	2582	5922
1822	2584	5920
1823	2585	5919
1824	2586	5917
1825	2587	5915
1826	2588	5913
1827	2590	5911
1828	2591	5910
1829	2592	5908
1830	2594	5906
1831	2595	5904
1832	2596	5902
1833	2597	5901
1834	2599	5899
1835	2600	5897
1836	2601	5896
1837	2603	5894
1838	2604	5892
1839	2605	5891
1840	2607	5889
1841	2608	5887
1842	2609	5886
1843	2610	5884
1844	2612	5883
1845	2613	5881
1846	2614	5879
1847	2616	5878
1848	2617	5876
1849	2618	5874
1850	2619	5872
1851	2621	5871
1852	2622	5869
1853	2623	5867
1854	2625	5865
1855	2626	5864
1856	2627	5862
1857	2629	5861
1858	2630	5859
1859	2631	5857
1860	2632	5855
1861	2634	5853
1862	2635	5852
1863	2636	5850
1864	2637	5848
1865	2639	5847
1866	2640	5845
1867	2641	5843
1868	2642	5841
1869	2644	5839
1870	2645	5838
1871	2646	5836
1872	2648	5834
1873	2649	5833
1874	2650	5831
1875	2651	5829
1876	2653	5827
1877	2654	5826
1878	2655	5824
1879	2656	5822
1880	2658	5820
1881	2659	5819
1882	2660	5817
1883	2661	5815
1884	2663	5813
1885	2664	5811
1886	2665	5810
1887	2666	5808
1888	2668	5806
1889	2669	5804
1890	2670	5803
1891	2671	5800
1892	2672	5798
1893	2674	5797
1894	2675	5795
1895	2676	5793
1896	2677	5791
1897	2679	5790
1898	2680	5788
1899	2681	5786
1900	2682	5784
1901	2684	5783
1902	2685	5781
1903	2686	5779
1904	2704	5813
1905	2705	5811
1906	2707	5810
1907	2708	5808
1908	2709	5806
1909	2710	5804
1910	2711	5802
1911	2713	5801
1912	2714	5799
1913	2715	5797
1914	2716	5795
1915	2718	5793
1916	2719	5792
1917	2721	5791
1918	2722	5789
1919	2723	5787
1920	2724	5785
1921	2725	5783
1922	2727	5781
1923	2728	5780
1924	2729	5778
1925	2730	5776
1926	2732	5774
1927	2733	5772
1928	2734	5771
1929	2736	5769
1930	2737	5768
1931	2738	5766
1932	2740	5764
1933	2741	5763
1934	2742	5761
1935	2743	5759
1936	2744	5757
1937	2746	5756
1938	2747	5754
1939	2749	5753
1940	2750	5751
1941	2751	5750
1942	2753	5748
1943	2754	5747
1944	2756	5745
1945	2757	5744
1946	2758	5743
1947	2760	5741
1948	2761	5740
1949	2763	5738
1950	2764	5737
1951	2766	5736
1952	2767	5734
1953	2768	5733
1954	2770	5731
1955	2771	5730
1956	2773	5728
1957	2774	5727
1958	2775	5725
1959	2777	5724
1960	2778	5723
1961	2780	5721
1962	2781	5720
1963	2782	5718
1964	2784	5717
1965	2785	5715
1966	2787	5714
1967	2788	5712
1968	2789	5711
1969	2791	5710
1970	2792	5708
1971	2793	5706
1972	2795	5704
1973	2796	5703
1974	2797	5701
1975	2798	5699
1976	2800	5697
1977	2801	5695
1978	2802	5694
1979	2803	5692
1980	2804	5690
1981	2806	5689
1982	2807	5687
1983	2808	5685
1984	2810	5683
1985	2811	5682
1986	2812	5680
1987	2813	5678
1988	2815	5676
1989	2816	5675
1990	2817	5673
1991	2818	5671
1992	2820	5669
1993	2821	5668
1994	2822	5666
1995	2823	5664
1996	2825	5663
1997	2826	5661
1998	2827	5659
1999	2828	5657
2000	2830	5656
2001	2831	5654
2002	2832	5652
2003	2834	5651
2004	2835	5649
2005	2836	5647
2006	2838	5646
2007	2839	5644
2008	2840	5643
2009	2842	5641
2010	2843	5640
2011	2845	5639
2012	2846	5637
2013	2847	5635
2014	2848	5634
2015	2850	5632
2016	2851	5630
2017	2852	5628
2018	2853	5626
2019	2854	5625
2020	2856	5623
2021	2857	5621
2022	2858	5620
2023	2860	5619
2024	2862	5618
2025	2863	5616
2026	2864	5615
2027	2866	5613
2028	2867	5611
2029	2868	5610
2030	2869	5608
2031	2871	5606
2032	2872	5604
2033	2873	5603
2034	2875	5601
2035	2876	5600
2036	2877	5598
2037	2878	5596
2038	2880	5595
2039	2881	5593
2040	2882	5591
2041	2884	5590
2042	2885	5588
2043	2886	5586
2044	2887	5584
2045	2888	5582
2046	2892	5584
2047	2893	5583
2048	2895	5582
2049	2896	5580
2050	2897	5579
2051	2899	5578
2052	2900	5576
2053	2901	5574
2054	2903	5573
2055	2904	5571
2056	2905	5569
2057	2907	5568
2058	2908	5566
2059	2909	5564
2060	2910	5563
2061	2912	5561
2062	2913	5560
2063	2914	5558
2064	2915	5556
2065	2917	5554
2066	2918	5553
2067	2919	5551
2068	2920	5549
2069	2922	5548
2070	2923	5546
2071	2924	5544
2072	2926	5543
2073	2927	5541
2074	2928	5539
2075	2929	5537
2076	2931	5536
2077	2932	5534
2078	2933	5532
2079	2934	5530
2080	2936	5529
2081	2937	5528
2082	2938	5526
2083	2940	5524
2084	2941	5523
2085	2942	5521
2086	2943	5519
2087	2945	5517
2088	2946	5516
2089	2947	5514
2090	2949	5512
2091	2950	5511
2092	2951	5509
2093	2952	5507
2094	2954	5506
2095	2955	5504
2096	2956	5502
2097	2957	5500
2098	2958	5499
2099	2960	5497
2100	2961	5495
2101	2962	5494
2102	2963	5492
2103	2965	5490
2104	2966	5488
2105	2967	5487
2106	2968	5485
2107	2970	5483
2108	2971	5482
2109	2972	5480
2110	2973	5478
2111	2975	5476
2112	2976	5475
2113	2977	5473
2114	2978	5471
2115	2980	5469
2116	2981	5468
2117	2982	5466
2118	2984	5465
2119	2985	5463
2120	2986	5462
2121	2987	5460
2122	2989	5458
2123	2990	5457
2124	2991	5455
2125	2993	5454
2126	2994	5452
2127	2995	5450
2128	2997	5449
2129	2998	5447
2130	2999	5445
2131	3000	5444
2132	3002	5442
2133	3003	5441
2134	3004	5439
2135	3006	5437
2136	3007	5436
2137	3008	5434
2138	3010	5433
2139	3011	5432
2140	3013	5430
2141	3014	5429
2142	3015	5427
2143	3017	5426
2144	3018	5424
2145	3019	5423
2146	3020	5421
2147	3022	5419
2148	3023	5418
2149	3024	5416
2150	3026	5414
2151	3027	5413
2152	3028	5411
2153	3030	5410
2154	3031	5408
2155	3032	5407
2156	3034	5405
2157	3035	5404
2158	3036	5402
2159	3038	5400
2160	3039	5399
2161	3040	5398
2162	3042	5396
2163	3043	5395
2164	3044	5393
2165	3046	5392
2166	3047	5390
2167	3048	5389
2168	3050	5387
2169	3051	5386
2170	3052	5384
2171	3054	5382
2172	3055	5380
2173	3056	5379
2174	3058	5378
2175	3059	5376
2176	3060	5374
2177	3062	5373
2178	3063	5372
2179	3065	5371
2180	3066	5369
2181	3068	5368
2182	3069	5367
2183	3071	5365
2184	3072	5364
2185	3073	5363
2186	3075	5361
2187	3076	5359
2188	3077	5357
2189	3078	5356
2190	3080	5354
2191	3081	5352
2192	3082	5351
2193	3083	5349
2194	3084	5347
2195	3086	5345
2196	3087	5344
2197	3088	5342
2198	3089	5340
2199	3091	5339
2200	3092	5337
2201	3093	5335
2202	3094	5333
2203	3095	5332
2204	3097	5330
2205	3098	5328
2206	3099	5326
2207	3100	5325
2208	3102	5323
2209	3103	5322
2210	3104	5320
2211	3105	5318
2212	3107	5317
2213	3108	5315
2214	3109	5313
2215	3111	5312
2216	3112	5310
2217	3113	5308
2218	3114	5307
2219	3116	5306
2220	3117	5304
2221	3118	5303
2222	3120	5301
2223	3121	5299
2224	3122	5298
2225	3123	5296
2226	3125	5294
2227	3126	5292
2228	3127	5291
2229	3128	5289
2230	3130	5287
2231	3131	5286
2232	3132	5284
2233	3133	5282
2234	3135	5281
2235	3136	5279
2236	3137	5277
2237	3138	5276
2238	3140	5274
2239	3141	5272
2240	3142	5271
2241	3143	5269
2242	3145	5268
2243	3146	5266
2244	3147	5264
2245	3148	5263
2246	3150	5261
2247	3151	5259
2248	3152	5258
2249	3153	5256
2250	3155	5255
2251	3156	5253
2252	3157	5251
2253	3158	5249
2254	3160	5248
2255	3161	5246
2256	3163	5245
2257	3164	5243
2258	3165	5242
2259	3166	5240
2260	3167	5238
2261	3169	5237
2262	3170	5235
2263	3171	5233
2264	3173	5232
2265	3174	5230
2266	3175	5229
2267	3176	5227
2268	3178	5225
2269	3179	5224
2270	3180	5222
2271	3181	5220
2272	3182	5219
2273	3184	5217
2274	3185	5215
2275	3186	5214
2276	3187	5212
2277	3189	5210
2278	3190	5209
2279	3191	5207
2280	3192	5205
2281	3194	5204
2282	3195	5202
2283	3196	5200
2284	3197	5199
2285	3199	5197
2286	3200	5195
2287	3201	5194
2288	3202	5192
2289	3204	5191
2290	3205	5189
2291	3206	5187
2292	3208	5186
2293	3209	5184
2294	3210	5183
2295	3211	5181
2296	3212	5179
2297	3214	5177
2298	3215	5176
2299	3216	5174
2300	3217	5172
2301	3219	5171
2302	3220	5169
2303	3221	5168
2304	3223	5166
2305	3224	5164
2306	3225	5163
2307	3226	5161
2308	3227	5159
2309	3229	5158
2310	3230	5156
2311	3231	5154
2312	3232	5153
2313	3234	5151
2314	3235	5150
2315	3236	5148
2316	3237	5146
2317	3239	5145
2318	3240	5143
2319	3241	5141
2320	3242	5140
2321	3244	5138
2322	3245	5137
2323	3246	5135
2324	3247	5133
2325	3249	5132
2326	3250	5130
2327	3251	5128
2328	3252	5127
2329	3254	5125
2330	3255	5124
2331	3256	5122
2332	3258	5121
2333	3259	5119
2334	3260	5117
2335	3261	5116
2336	3263	5114
2337	3264	5113
2338	3265	5111
2339	3267	5109
2340	3268	5108
2341	3269	5106
2342	3270	5105
2343	3272	5103
2344	3273	5102
2345	3274	5100
2346	3275	5098
2347	3276	5096
2348	3278	5095
2349	3279	5093
2350	3280	5092
2351	3281	5090
2352	3283	5088
2353	3284	5087
2354	3285	5085
2355	3286	5083
2356	3288	5082
2357	3289	5080
2358	3290	5078
2359	3291	5077
2360	3293	5075
2361	3294	5074
2362	3295	5072
2363	3296	5070
2364	3298	5069
2365	3299	5067
2366	3300	5065
2367	3301	5064
2368	3303	5062
2369	3304	5060
2370	3305	5059
2371	3306	5057
2372	3308	5056
2373	3309	5054
2374	3310	5053
2375	3311	5051
2376	3313	5049
2377	3314	5048
2378	3315	5046
2379	3316	5044
2380	3317	5043
2381	3319	5041
2382	3320	5039
2383	3321	5038
2384	3322	5036
2385	3324	5035
2386	3325	5033
2387	3326	5032
2388	3328	5030
2389	3329	5029
2390	3330	5027
2391	3331	5025
2392	3333	5024
2393	3334	5022
2394	3335	5021
2395	3337	5019
2396	3338	5017
2397	3339	5016
2398	3340	5014
2399	3342	5013
2400	3343	5011
2401	3344	5010
2402	3345	5008
2403	3347	5006
2404	3348	5005
2405	3349	5003
2406	3350	5002
2407	3352	5000
2408	3353	4999
2409	3354	4997
2410	3356	4995
2411	3357	4994
2412	3359	4993
2413	3360	4991
2414	3361	4990
2415	3363	4988
2416	3364	4987
2417	3365	4985
2418	3367	4984
2419	3368	4982
2420	3369	4981
2421	3371	4980
2422	3372	4978
2423	3373	4977
2424	3375	4975
2425	3376	4974
2426	3377	4972
2427	3378	4971
2428	3380	4969
2429	3381	4968
2430	3382	4966
2431	3384	4965
2432	3385	4963
2433	3386	4961
2434	3388	4960
2435	3389	4958
2436	3390	4957
2437	3392	4955
2438	3393	4954
2439	3394	4952
2440	3395	4951
2441	3397	4949
2442	3398	4948
2443	3400	4947
2444	3401	4945
2445	3402	4944
2446	3404	4942
2447	3405	4941
2448	3406	4939
2449	3407	4937
2450	3409	4936
2451	3410	4934
2452	3411	4933
2453	3413	4931
2454	3414	4930
2455	3415	4928
2456	3417	4927
2457	3418	4926
2458	3419	4924
2459	3421	4923
2460	3422	4921
2461	3423	4920
2462	3425	4918
2463	3426	4917
2464	3427	4915
2465	3428	4913
2466	3430	4912
2467	3431	4910
2468	3432	4909
2469	3434	4907
2470	3435	4906
2471	3436	4904
2472	3437	4902
2473	3439	4901
2474	3440	4900
2475	3441	4898
2476	3443	4897
2477	3444	4895
2478	3445	4894
2479	3446	4892
2480	3448	4890
2481	3449	4889
2482	3450	4887
2483	3451	4886
2484	3453	4884
2485	3454	4882
2486	3455	4881
2487	3456	4879
2488	3458	4878
2489	3459	4876
2490	3460	4875
2491	3462	4873
2492	3463	4872
2493	3465	4871
2494	3466	4869
2495	3467	4867
2496	3468	4866
2497	3470	4864
2498	3471	4863
2499	3472	4861
2500	3474	4860
2501	3475	4859
2502	3476	4857
2503	3478	4856
2504	3479	4854
2505	3481	4853
2506	3482	4852
2507	3483	4850
2508	3485	4849
2509	3486	4848
2510	3488	4847
2511	3489	4845
2512	3491	4844
2513	3492	4843
2514	3493	4841
2515	3495	4839
2516	3496	4838
2517	3497	4836
2518	3499	4835
2519	3500	4833
2520	3501	4832
2521	3502	4830
2522	3504	4829
2523	3505	4827
2524	3506	4826
2525	3507	4824
2526	3509	4822
2527	3510	4821
2528	3511	4819
2529	3512	4817
2530	3514	4816
2531	3515	4814
2532	3516	4813
2533	3517	4811
2534	3519	4810
2535	3520	4808
2536	3521	4806
2537	3522	4805
2538	3524	4804
2539	3525	4802
2540	3526	4800
2541	3528	4799
2542	3529	4797
2543	3530	4796
2544	3531	4794
2545	3533	4793
2546	3534	4791
2547	3535	4790
2548	3537	4788
2549	3538	4787
2550	3539	4785
2551	3540	4783
2552	3541	4782
2553	3543	4780
2554	3544	4779
2555	3545	4777
2556	3547	4776
2557	3548	4774
2558	3549	4773
2559	3550	4771
2560	3552	4769
2561	3553	4768
2562	3554	4767
2563	3556	4765
2564	3557	4763
2565	3558	4762
2566	3559	4760
2567	3560	4759
2568	3562	4757
2569	3563	4756
2570	3564	4754
2571	3566	4753
2572	3567	4751
2573	3568	4749
2574	3572	4751
2575	3574	4750
2576	3575	4748
2577	3576	4747
2578	3577	4745
2579	3579	4744
2580	3580	4742
2581	3581	4741
2582	3582	4739
2583	3584	4738
2584	3585	4736
2585	3586	4735
2586	3587	4733
2587	3589	4731
2588	3590	4730
2589	3591	4728
2590	3592	4727
2591	3594	4725
2592	3595	4723
2593	3596	4722
2594	3597	4720
2595	3599	4719
2596	3600	4717
2597	3601	4716
2598	3602	4714
2599	3604	4713
2600	3605	4711
2601	3606	4710
2602	3607	4708
2603	3609	4706
2604	3610	4705
2605	3611	4703
2606	3612	4702
2607	3614	4700
2608	3615	4699
2609	3616	4697
2610	3618	4696
2611	3619	4694
2612	3620	4693
2613	3621	4691
2614	3623	4689
2615	3624	4688
2616	3625	4686
2617	3626	4685
2618	3628	4683
2619	3629	4682
2620	3630	4680
2621	3631	4678
2622	3633	4677
2623	3634	4675
2624	3635	4674
2625	3636	4672
2626	3637	4670
2627	3639	4669
2628	3640	4667
2629	3641	4666
2630	3642	4664
2631	3644	4663
2632	3645	4661
2633	3646	4659
2634	3647	4658
2635	3649	4656
2636	3650	4655
2637	3651	4653
2638	3652	4652
2639	3654	4650
2640	3655	4649
2641	3656	4647
2642	3657	4645
2643	3659	4644
2644	3660	4643
2645	3661	4641
2646	3662	4639
2647	3664	4638
2648	3665	4636
2649	3666	4635
2650	3667	4633
2651	3669	4632
2652	3670	4630
2653	3671	4629
2654	3672	4627
2655	3674	4626
2656	3675	4624
2657	3676	4623
2658	3678	4621
2659	3679	4620
2660	3681	4619
2661	3682	4617
2662	3683	4616
2663	3684	4614
2664	3686	4612
2665	3687	4611
2666	3688	4609
2667	3689	4608
2668	3691	4606
2669	3692	4605
2670	3693	4603
2671	3695	4602
2672	3696	4600
2673	3697	4598
2674	3698	4597
2675	3699	4595
2676	3701	4594
2677	3702	4592
2678	3703	4591
2679	3704	4589
2680	3706	4588
2681	3707	4586
2682	3708	4585
2683	3710	4583
2684	3711	4582
2685	3712	4580
2686	3713	4578
2687	3715	4577
2688	3716	4575
2689	3717	4574
2690	3718	4572
2691	3720	4571
2692	3721	4569
2693	3722	4568
2694	3723	4566
2695	3725	4565
2696	3726	4563
2697	3727	4562
2698	3728	4560
2699	3730	4559
2700	3731	4557
2701	3732	4556
2702	3733	4554
2703	3735	4552
2704	3736	4551
2705	3737	4549
2706	3738	4548
2707	3740	4546
2708	3741	4545
2709	3742	4543
2710	3744	4542
2711	3745	4540
2712	3746	4539
2713	3748	4538
2714	3749	4536
2715	3750	4535
2716	3752	4533
2717	3753	4532
2718	3754	4530
2719	3756	4529
2720	3757	4528
2721	3758	4526
2722	3760	4525
2723	3761	4523
2724	3762	4521
2725	3763	4520
2726	3765	4519
2727	3766	4517
2728	3767	4515
2729	3768	4514
2730	3770	4513
2731	3771	4511
2732	3772	4510
2733	3774	4508
2734	3775	4507
2735	3776	4505
2736	3777	4503
2737	3779	4502
2738	3780	4501
2739	3781	4499
2740	3783	4497
2741	3784	4496
2742	3785	4494
2743	3786	4493
2744	3787	4491
2745	3789	4490
2746	3790	4488
2747	3791	4486
2748	3792	4485
2749	3794	4484
2750	3795	4482
2751	3797	4481
2752	3798	4479
2753	3799	4478
2754	3800	4476
2755	3802	4475
2756	3803	4473
2757	3804	4472
2758	3805	4470
2759	3807	4469
2760	3808	4467
2761	3809	4466
2762	3810	4464
2763	3812	4463
2764	3813	4461
2765	3814	4460
2766	3815	4458
2767	3817	4456
2768	3818	4455
2769	3819	4453
2770	3820	4452
2771	3822	4450
2772	3823	4449
2773	3824	4447
2774	3826	4446
2775	3827	4444
2776	3828	4443
2777	3829	4441
2778	3831	4440
2779	3832	4438
2780	3833	4437
2781	3834	4435
2782	3835	4434
2783	3837	4432
2784	3838	4431
2785	3839	4429
2786	3841	4428
2787	3842	4426
2788	3843	4425
2789	3844	4423
2790	3846	4422
2791	3847	4420
2792	3848	4419
2793	3849	4417
2794	3851	4416
2795	3852	4414
2796	3853	4413
2797	3854	4411
2798	3856	4410
2799	3857	4408
2800	3858	4406
2801	3859	4405
2802	3861	4403
2803	3862	4402
2804	3863	4400
2805	3864	4399
2806	3866	4397
2807	3867	4396
2808	3868	4394
2809	3869	4393
2810	3871	4391
2811	3872	4390
2812	3873	4388
2813	3874	4387
2814	3876	4385
2815	3877	4384
2816	3878	4382
2817	3879	4381
2818	3881	4379
2819	3882	4378
2820	3883	4376
2821	3885	4375
2822	3886	4373
2823	3887	4372
2824	3888	4370
2825	3890	4369
2826	3891	4367
2827	3892	4366
2828	3893	4364
2829	3895	4363
2830	3896	4361
2831	3897	4360
2832	3898	4358
2833	3900	4357
2834	3901	4355
2835	3902	4354
2836	3904	4352
2837	3905	4351
2838	3906	4349
2839	3908	4348
2840	3909	4346
2841	3910	4345
2842	3911	4343
2843	3913	4342
2844	3914	4341
2845	3915	4339
2846	3917	4338
2847	3918	4336
2848	3919	4335
2849	3920	4333
2850	3922	4331
2851	3923	4330
2852	3924	4328
2853	3925	4327
2854	3926	4325
2855	3928	4324
2856	3929	4322
2857	3930	4321
2858	3931	4319
2859	3933	4318
2860	3934	4316
2861	3935	4315
2862	3936	4313
2863	3938	4312
2864	3939	4310
2865	3940	4309
2866	3941	4307
2867	3943	4305
2868	3944	4304
2869	3945	4302
2870	3946	4301
2871	3948	4299
2872	3949	4298
2873	3950	4296
2874	3951	4295
2875	3953	4293
2876	3954	4292
2877	3955	4290
2878	3956	4289
2879	3957	4287
2880	3959	4286
2881	3960	4284
2882	3962	4284
2883	3963	4282
2884	3965	4281
2885	3966	4279
2886	3967	4278
2887	3968	4276
2888	3970	4275
2889	3971	4273
2890	3972	4272
2891	3973	4270
2892	3975	4269
2893	3976	4267
2894	3977	4266
2895	3978	4264
2896	3980	4263
2897	3981	4261
2898	3982	4260
2899	3983	4258
2900	3985	4257
2901	3986	4255
2902	3987	4253
2903	3988	4252
2904	3989	4250
2905	3991	4249
2906	3992	4247
2907	3993	4246
2908	3995	4244
2909	3996	4243
2910	3997	4241
2911	3998	4240
2912	3999	4238
2913	4001	4237
2914	4002	4235
2915	4003	4234
2916	4004	4232
2917	4006	4231
2918	4007	4229
2919	4008	4228
2920	4009	4226
2921	4011	4225
2922	4012	4223
2923	4013	4222
2924	4014	4220
2925	4015	4219
2926	4017	4217
2927	4018	4216
2928	4019	4214
2929	4021	4213
2930	4022	4211
2931	4023	4210
2932	4024	4208
2933	4026	4207
2934	4027	4205
2935	4028	4204
2936	4030	4202
2937	4031	4201
2938	4032	4199
2939	4033	4198
2940	4034	4196
2941	4036	4195
2942	4037	4193
2943	4038	4192
2944	4039	4190
2945	4041	4189
2946	4042	4187
2947	4043	4186
2948	4044	4184
2949	4046	4183
2950	4047	4181
2951	4048	4180
2952	4050	4178
2953	4051	4177
2954	4052	4175
2955	4053	4174
2956	4055	4173
2957	4056	4171
2958	4057	4169
2959	4058	4168
2960	4060	4167
2961	4061	4165
2962	4062	4164
2963	4063	4162
2964	4064	4160
2965	4066	4159
2966	4067	4158
2967	4069	4156
2968	4070	4155
2969	4071	4154
2970	4073	4152
2971	4074	4151
2972	4076	4150
2973	4077	4148
2974	4078	4147
2975	4079	4145
2976	4081	4144
2977	4082	4142
2978	4083	4141
2979	4085	4140
2980	4086	4138
2981	4087	4137
2982	4088	4135
2983	4090	4134
2984	4091	4132
2985	4092	4131
2986	4094	4129
2987	4095	4128
2988	4096	4126
2989	4098	4125
2990	4099	4124
2991	4100	4122
2992	4102	4121
2993	4103	4119
2994	4104	4118
2995	4105	4116
2996	4107	4115
2997	4108	4114
2998	4109	4112
2999	4111	4111
3000	4112	4109
3001	4113	4108
3002	4115	4107
3003	4116	4105
3004	4117	4104
3005	4119	4102
3006	4120	4101
3007	4121	4099
3008	4123	4098
3009	4124	4097
3010	4125	4095
3011	4126	4094
3012	4128	4092
3013	4129	4091
3014	4131	4090
3015	4132	4088
3016	4133	4087
3017	4135	4086
3018	4136	4084
3019	4138	4083
3020	4139	4082
3021	4141	4080
3022	4142	4079
3023	4144	4078
3024	4145	4077
3025	4147	4075
3026	4148	4074
3027	4149	4072
3028	4150	4071
3029	4152	4069
3030	4153	4068
3031	4155	4067
3032	4156	4066
3033	4158	4064
3034	4159	4063
3035	4160	4062
3036	4162	4060
3037	4163	4059
3038	4164	4058
3039	4166	4056
3040	4167	4055
3041	4169	4054
3042	4170	4052
3043	4172	4051
3044	4173	4050
3045	4175	4049
3046	4176	4047
3047	4177	4046
3048	4179	4044
3049	4180	4043
3050	4182	4042
3051	4183	4040
3052	4184	4039
3053	4185	4037
3054	4186	4036
3055	4188	4034
3056	4190	4034
3057	4191	4032
3058	4193	4031
3059	4194	4029
3060	4195	4028
3061	4196	4026
3062	4197	4025
3063	4199	4023
3064	4200	4022
3065	4201	4020
3066	4202	4019
3067	4204	4017
3068	4205	4016
3069	4206	4014
3070	4208	4013
3071	4209	4011
3072	4210	4010
3073	4212	4009
3074	4213	4008
3075	4215	4006
3076	4216	4005
3077	4217	4003
3078	4218	4002
3079	4220	4000
3080	4221	3999
3081	4222	3997
3082	4223	3996
3083	4225	3994
3084	4226	3993
3085	4227	3991
3086	4228	3990
3087	4230	3989
3088	4231	3987
3089	4232	3986
3090	4233	3984
3091	4235	3983
3092	4236	3981
3093	4237	3980
3094	4238	3978
3095	4240	3977
3096	4241	3975
3097	4242	3974
3098	4243	3972
3099	4244	3971
3100	4246	3969
3101	4247	3968
3102	4249	3967
3103	4250	3965
3104	4251	3964
3105	4253	3963
3106	4254	3961
3107	4256	3960
3108	4257	3959
3109	4259	3957
3110	4260	3956
3111	4262	3955
3112	4263	3954
3113	4264	3952
3114	4266	3951
3115	4267	3949
3116	4268	3948
3117	4269	3946
3118	4271	3945
3119	4272	3943
3120	4273	3942
3121	4275	3940
3122	4276	3939
3123	4277	3938
3124	4279	3937
3125	4280	3935
3126	4282	3934
3127	4283	3932
3128	4284	3931
3129	4286	3930
3130	4287	3928
3131	4289	3927
3132	4290	3926
3133	4291	3924
3134	4293	3923
3135	4294	3921
3136	4295	3920
3137	4296	3918
3138	4297	3917
3139	4299	3915
3140	4300	3914
3141	4301	3912
3142	4302	3911
3143	4304	3910
3144	4305	3908
3145	4306	3907
3146	4308	3905
3147	4309	3904
3148	4310	3902
3149	4311	3901
3150	4313	3899
3151	4314	3898
3152	4315	3896
3153	4316	3895
3154	4317	3893
3155	4319	3892
3156	4320	3890
3157	4321	3889
3158	4323	3887
3159	4324	3886
3160	4325	3884
3161	4326	3883
3162	4328	3881
3163	4329	3880
3164	4330	3878
3165	4331	3877
3166	4332	3875
3167	4334	3874
3168	4335	3872
3169	4336	3871
3170	4337	3869
3171	4338	3868
3172	4340	3866
3173	4341	3865
3174	4342	3863
3175	4343	3862
3176	4345	3860
3177	4346	3859
3178	4347	3858
3179	4349	3856
3180	4350	3855
3181	4351	3853
3182	4352	3852
3183	4354	3850
3184	4355	3849
3185	4356	3847
3186	4357	3846
3187	4358	3844
3188	4360	3843
3189	4361	3841
3190	4362	3840
3191	4363	3838
3192	4364	3837
3193	4365	3835
3194	4367	3834
3195	4368	3832
3196	4369	3831
3197	4370	3829
3198	4372	3828
3199	4373	3826
3200	4374	3825
3201	4375	3823
3202	4377	3822
3203	4378	3820
3204	4379	3819
3205	4380	3817
3206	4381	3816
3207	4383	3814
3208	4384	3813
3209	4385	3811
3210	4386	3810
3211	4388	3808
3212	4389	3807
3213	4390	3805
3214	4391	3804
3215	4393	3802
3216	4394	3801
3217	4395	3800
3218	4396	3798
3219	4398	3797
3220	4399	3796
3221	4400	3794
3222	4402	3793
3223	4403	3791
3224	4404	3790
3225	4405	3788
3226	4407	3787
3227	4408	3785
3228	4409	3784
3229	4410	3782
3230	4412	3781
3231	4413	3779
3232	4414	3778
3233	4415	3776
3234	4417	3775
3235	4418	3773
3236	4419	3772
3237	4420	3770
3238	4422	3769
3239	4423	3767
3240	4424	3766
3241	4425	3765
3242	4427	3763
3243	4428	3762
3244	4429	3760
3245	4431	3759
3246	4432	3758
3247	4433	3756
3248	4435	3755
3249	4436	3753
3250	4437	3752
3251	4438	3750
3252	4440	3749
3253	4441	3747
3254	4442	3746
3255	4443	3744
3256	4444	3743
3257	4446	3741
3258	4447	3740
3259	4448	3738
3260	4449	3737
3261	4451	3736
3262	4452	3734
3263	4453	3733
3264	4454	3731
3265	4456	3730
3266	4457	3728
3267	4458	3727
3268	4459	3725
3269	4461	3724
3270	4462	3722
3271	4463	3721
3272	4464	3719
3273	4465	3718
3274	4467	3716
3275	4468	3715
3276	4469	3714
3277	4470	3712
3278	4472	3711
3279	4473	3709
3280	4474	3708
3281	4475	3706
3282	4477	3705
3283	4478	3703
3284	4479	3702
